otl_tip, DRrate
Rubus_lasiodermis,0.0114887769815854
Rubus_costatifolius,0.0114773876357279
Rubus_crinitus,0.0114788861044016
Rubus_apricus,0.0114796354854762
Rubus_percrispus,0.0114796354854762
Rubus_volkensii,0.0114618325860359
Rubus_aghadergensis,0.0114618325860359
Rubus_finitimus,0.0114815056885851
Rubus_trichanthus,0.0114815056885851
Rubus_sepalanthus,0.0114694566827264
Rubus_nelsonii,0.0114585491867244
Rubus_glaucicomans,0.0114498913224714
Rubus_lacroixii,0.0114939352338722
Rubus_salzmannii,0.0114939352338722
Rubus_lamprophyllus,0.0114810937503251
Rubus_philadelphicus,0.0114840354768726
Rubus_semistiriacus,0.0114840354768726
Rubus_paramethystinus,0.0114774451075327
Rubus_hypomalacoides,0.011478914847736
Rubus_sp._dis3,0.011478914847736
Rubus_compactilis,0.0114712160922712
Rubus_pseudojaponicus,0.0114757986969126
Rubus_silvigena,0.0114858304830153
Rubus_imbricatus,0.0114858304830153
Rubus_scissus,0.0114780913725267
Rubus_tenuatispinus,0.011464640423885
Rubus_atrovinosus,0.0114659301439472
Rubus_trichothammos,0.0114659301439472
Rubus_adspersus,0.0114695714681112
Rubus_polyanthus,0.0114695714681112
Rubus_severus,0.0114587783233451
Rubus_iceniensis,0.0114700399776076
Rubus_latoauriculatus,0.0114752101394845
Rubus_dasyphyllus,0.0114752101394845
Rubus_pseudoacer,0.0114597136177855
Rubus_patuliformis,0.0114819153153189
Rubus_ornatus,0.0114819153153189
Rubus_acanthoclados,0.0114753273784601
Rubus_lobatus,0.0114753273784601
Rubus_gallaecicus,0.0114720362441701
Rubus_leptocalyx,0.0114762090859029
Rubus_speculatus,0.0114762090859029
Rubus_poliothyrsus,0.0114636996577615
Rubus_striatus,0.0114531511261891
Rubus_foucaudi,0.0114571372633936
Rubus_moluccanus,0.0114571372633936
Rubus_convivalis,0.011458892895092
Rubus_libertianus,0.0114630550123346
Rubus_delabathiensis,0.0114651372049899
Rubus_subinermipes,0.0114732773770691
Rubus_guentheri,0.0114732773770691
Rubus_breviglandulosus,0.0114661785850063
Rubus_koehleri,0.011452331343179
Rubus_promachonicus,0.011453208355526
Rubus_dissidens,0.011453208355526
Rubus_sp._MS-2014a,0.0114473007661806
Rubus_missouricus,0.0114473007661806
Rubus_spiniramulis,0.0114405240631657
Rubus_bellobatus,0.0114340578160938
Rubus_extans,0.0114375183128439
Rubus_desarmatus,0.0114810997685319
Rubus_phoenicacanthus,0.0114873365128833
Rubus_arvensis,0.0114873365128833
Rubus_capitatus,0.0114686465742411
Rubus_pomerellicus,0.0114569321639492
Rubus_porphyracanthos,0.0114466626171867
Rubus_melanochlamys,0.0114687553381328
Rubus_malagassus,0.0114687553381328
Rubus_virgatus,0.0114571492496355
Rubus_confusidens,0.0114470960187571
Rubus_myrianthus,0.0114688097208522
Rubus_ferrugineus,0.0114745944234337
Rubus_alpestris,0.0114745944234337
Rubus_alnifoliolatus,0.0114622368102046
Rubus_rossensis,0.0114622368102046
Rubus_serratulifolius,0.0114506981155513
Rubus_subjunctus,0.0114523915583982
Rubus_battakensis,0.0114523915583982
Rubus_lesdainii,0.0114407644314329
Rubus_tenuicuspidatus,0.0114407644314329
Rubus_multiformis,0.0114441585687013
Rubus_ariconiensis,0.0114441585687013
Rubus_meridianus,0.011434248827085
Rubus_recurvicaulis,0.0114277154599803
Rubus_jacquemontii,0.0114277154599803
Rubus_neoebudicus,0.0114185433358895
Rubus_sp._dis16,0.0114320949958074
Rubus_rossbergianus,0.0114320949958074
Rubus_adenotrichos,0.011425564089105
Rubus_salisburgensis,0.011425564089105
Rubus_rosiflorus,0.011430461569276
Rubus_arabicus,0.0114448947914117
Rubus_deliciosus,0.011494116275649
Rubus_fasciculatiformis,0.011494116275649
Rubus_pileatus,0.0114814550309399
Rubus_pedatifolius,0.0114748676221105
Rubus_exstans,0.0114776256302037
Rubus_aphananthus,0.0114790051314798
Rubus_frondisentis,0.0114790051314798
Rubus_cf._serrae_MS-2014,0.0114583473682905
Rubus_bartonianus,0.0114494883024215
Rubus_smithii,0.0114383492562204
Rubus_melanodermis,0.0114383492562204
Rubus_bartramii,0.0114239325281894
Rubus_maniseesensis,0.0114259190481589
Rubus_macrobelos,0.0114259190481589
Rubus_aff._praecox_MS-2014b,0.0114675864018547
Rubus_sparsiflorus,0.011483772714104
Rubus_ferriararum,0.0114886742824166
Rubus_septifolius,0.0114886742824166
Rubus_delicaticaulis,0.0114771826462586
Rubus_heterophylloides,0.0114771826462586
Rubus_rubicundus,0.011454816343717
Rubus_liui,0.0114577319620114
Rubus_huttonii,0.0114577319620114
Rubus_tsangiorum,0.0114816666099968
Rubus_anglobelgicus,0.0114816666099968
Rubus_idaeifolius,0.0114750789584506
Rubus_viridescens,0.0114750789584506
Rubus_semirosaccus,0.0114717879666328
Rubus_amaeniflorus,0.0114848257833752
Rubus_burnhamii,0.0114848257833752
Rubus_bloxamii,0.0114760848554655
Rubus_sp._MM-2014,0.0114727932867333
Rubus_kisoensis,0.0114850776684547
Rubus_rubercadaver,0.0114850776684547
Rubus_patulistamineus,0.011476587870108
Rubus_madrensis,0.0114652116427849
Rubus_variispinus,0.0114526284353685
Rubus_philyrinus,0.0114526284353685
Rubus_liubensis,0.0114449838296301
Rubus_tardus,0.0114583696800744
Rubus_originalis,0.0114715823423199
Rubus_hylanderi,0.0114715823423199
Rubus_gelertii,0.0114650062541549
Rubus_steudneri,0.0114650062541549
Rubus_preissmanni,0.0114518087271793
Rubus_festii,0.0114518087271793
Rubus_intercedens,0.0114462564998538
Rubus_lanatus,0.0114462564998538
Rubus_doyonensis,0.0114384381926225
Rubus_hastifolius,0.0114326280515455
Rubus_chrysophyllus,0.0114326280515455
Rubus_sp._dis10,0.0114438004621896
Rubus_tetsunii,0.0114438004621896
Rubus_griffithii,0.0114372561783126
Rubus_formosensis,0.0114391182383785
Rubus_lambertii,0.0114391182383785
Rubus_mus,0.0114270013258881
Rubus_varvicensis,0.0114274537745912
Rubus_deznensis,0.0114274537745912
Rubus_informifolius,0.0114425283380338
Rubus_cyri,0.0114425283380338
Rubus_omalodontos,0.0114359855086211
Rubus_mortensenii,0.0114359855086211
Rubus_fuscicaulis,0.0114433912250465
Rubus_closianus,0.0114433912250465
Rubus_flavescentispinus,0.0114454599650422
Rubus_takhtadjanii,0.0114454599650422
Rubus_ribifolius,0.0114368474090824
Rubus_sp._ser._Discolores_MS-2016,0.0114261852819233
Rubus_haitiensis,0.0114270457057269
Rubus_schumacheri,0.0114270457057269
Rubus_molliaversus,0.0114212027947433
Rubus_taeniarum,0.0114245535436039
Rubus_spina-curva,0.0114245535436039
Rubus_persericans,0.0114145071900852
Rubus_blepharoneurus,0.0114407844324233
Rubus_hunanensis,0.0114573170840151
Rubus_exemptus,0.0114622664801243
Rubus_lahidjanensis,0.0114622664801243
Rubus_vigoi,0.0114474311036004
Rubus_vigorosus,0.0114342435966165
Rubus_loganobaccus,0.0114342435966165
Rubus_provincialis,0.0114425190742722
Rubus_rilstonei,0.0114425190742722
Rubus_couchii,0.0114359762554504
Rubus_croceacanthus,0.0114685496580859
Rubus_crimaeus,0.0114685496580859
Rubus_sp._dis1,0.0114619770454396
Rubus_fuscifolius,0.0114619770454396
Rubus_fuscoviridis,0.0114586935633748
Rubus_rigidifolius,0.0114586935633748
Rubus_celticus,0.0114521322396757
Rubus_simplex,0.0114521322396757
Rubus_laudatus,0.0114384780327343
Rubus_pauanus,0.0114327076511195
Rubus_mollis,0.0114327076511195
Rubus_dierschkeanus,0.011424446353924
Rubus_guyanensis,0.0114544462697634
Rubus_lajtnensis,0.0114608296526478
Rubus_tokinibara,0.0114608296526478
Rubus_subvelutinus,0.0114812540772785
Rubus_utchinensis,0.0114874137505839
Rubus_flagelliflorus,0.0114874137505839
Rubus_leiningeri,0.0114746668989725
Rubus_walsemannii,0.0114775252195067
Rubus_yabei,0.0114789549138425
Rubus_pseudomelanoxylon,0.0114789549138425
Rubus_perrobustus,0.182795902156036
Rubus_crispomarginatus,0.182795902156036
Rubus_canescens,0.131301636476399
Rubus_elatior,0.0876599231614055
Rubus_grabowskii,0.098908342564802
Rubus_wahlbergii,0.098908342564802
Rubus_orthostachys,0.103241724460325
Rubus_franconicus,0.103241724460325
Rubus_dollnensis,0.06334092310124
Rubus_vratnensis,0.0516273402951526
Rubus_tabanimontanus,0.0516273402951526
Rubus_schleicheri,0.0412554496204484
Rubus_montanus,0.0271039136509738
Rubus_moschus,0.0943562297551272
Rubus_silvaticus,0.0943562297551272
Rubus_foliosus,0.0588856825351977
Rubus_platyphyllus,0.039411888838498
Rubus_hypomalacus,0.0344960766934152
Rubus_incanescens,0.0313496569835925
Rubus_palmensis,0.0268029440555427
Rubus_ulmifolius,0.067927624693238
Rubus_sanctus,0.067927624693238
Rubus_pyramidalis,0.0512522034227866
Rubus_praecox,0.0570119991034976
Rubus_radula,0.0570119991034976
Rubus_bifrons,0.0418327880970571
Rubus_vestitus,0.0392831113976866
Rubus_rhamnifolius,0.0368688140179829
Rubus_conothyrsoides,0.0593912040558735
Rubus_pedemontanus,0.0593912040558735
Rubus_capricollensis,0.0324457837583019
Rubus_gracilis,0.0298633726360725
Rubus_bollei,0.0266420216595047
Rubus_picticaulis,0.0511235556744612
Rubus_caesius,0.0511235556744612
Rubus_camptostachys,0.0299537383078085
Rubus_fasciculatus,0.0262272922391254
Rubus_sprengelii,0.0451202108946881
Rubus_scissoides,0.0451202108946881
Rubus_constrictus,0.0369469686048925
Rubus_wimmerianus,0.0530697874917815
Rubus_sulcatus,0.0530697874917815
Rubus_bohemiicola,0.0230948657928901
Rubus_plicatus,0.0230948657928901
Rubus_elegantispinosus,0.021928324610018
Rubus_divaricatus,0.030489815926696
Rubus_kuleszae,0.030489815926696
Rubus_grossus,0.0261329180852993
Rubus_ursinus,0.0250512632711744
Rubus_cuneifolius,0.0250512632711744
Rubus_urticifolius,0.0186813086752476
Rubus_nivalis,0.0174816709441567
Rubus_glabratus,0.0169271977533211
Rubus_nessensis,0.0284168897128046
Rubus_allegheniensis,0.0284168897128046
Rubus_pruinosus,0.0193962862291316
Rubus_hochstetterorum,0.0214575014334075
Rubus_flagellaris,0.0214575014334075
Rubus_australis,0.0229897128510432
Rubus_geoides,0.0229897128510432
Rubus_reflexus,0.0928576950568791
Rubus_cochinchinensis,0.0928576950568791
Rubus_lambertianus,0.0544763741794804
Rubus_irenaeus,0.0372929872199013
Rubus_pluribracteatus,0.0367175861229569
Rubus_calycinus,0.0501508441601815
Rubus_pectinellus,0.0501508441601815
Rubus_assamensis,0.0357610646603022
Rubus_swinhoei,0.0353136803115733
Rubus_tricolor,0.0347936142225735
Rubus_amphidasys,0.0341226292818772
Rubus_tephrodes,0.0332124979778954
Rubus_ichangensis,0.0318768767394117
Rubus_treutleri,0.0298084494628612
Rubus_setchuenensis,0.0266167174584228
Rubus_alceifolius,0.0220625049933096
Rubus_arcticus_subsp._acaulis,0.0366350010956578
Rubus_lineatus,0.0366350010956578
Rubus_pentagonus,0.0265640027923928
Rubus_calophyllus,0.0265640027923928
Rubus_pectinarioides,0.0389722502100745
Rubus_nepalensis,0.0389722502100745
Rubus_sengorensis,0.0393792905180398
Rubus_thomsonii,0.0393792905180398
Rubus_fockeanus,0.0210574576648677
Rubus_occidentalis,0.0172914839853417
Rubus_pungens,0.0172914839853417
Rubus_saxatilis,0.0168819447885558
Rubus_maximiformis,0.0373698193826688
Rubus_corchorifolius,0.0373698193826688
Rubus_columellaris,0.0240636884577461
Rubus_indotibetanus,0.0476220216487566
Rubus_hirsutus,0.0476220216487566
Rubus_rosifolius,0.0305030963503031
Rubus_trianthus,0.0455341784514128
Rubus_crataegifolius,0.0455341784514128
Rubus_trifidus,0.0292613449808437
Rubus_palmatus,0.0238431493834476
Rubus_macilentus,0.018731537454994
Rubus_ellipticus,0.018731537454994
Rubus_spectabilis,0.033297260991546
Rubus_hawaiensis,0.033297260991546
Rubus_arcticus,0.033414662641333
Rubus_stellatus,0.033414662641333
Rubus_phoenicolasius,0.0406298370437666
Rubus_parvifolius,0.0406298370437666
Rubus_hoffmeisterianus,0.0300713042650745
Rubus_innominatus,0.0278912786509817
Rubus_schizostylus,0.0446107713117276
Rubus_coreanus,0.0446107713117276
Rubus_alexeterius,0.0245563683536854
Rubus_niveus,0.0245563683536854
Rubus_lasiostylus,0.0227343860418445
Rubus_idaeus_subsp._strigosus,0.0196945567786869
Rubus_idaeus,0.0196945567786869
Rubus_odoratus,0.0133275168814874
Rubus_chamaemorus,0.0128744258585501
Rubus_lasiococcus,0.0121881590519371
Rubus_lissahorensis,0.0114623814501506
Rubus_iasiensis,0.0114509868169531
Rubus_biformispinus,0.0114525359499783
Rubus_audax,0.0114525359499783
Rubus_amisiensis,0.0114351589291629
Rubus_cotteswoldensis,0.0114566361855339
Rubus_mearnsii,0.0114619257265609
Rubus_hillii,0.0114619257265609
Rubus_ditrichoclados,0.0114586422738941
Rubus_chondruzensis,0.0114826048716433
Rubus_sanioi,0.0114826048716433
Rubus_nouletii,0.0114957878862934
Rubus_yakumomtanus,0.0114957878862934
Rubus_cissburiensis,0.0114847913750339
Rubus_gongshanensis,0.0114782001383365
Rubus_launavii,0.0114792924474108
Rubus_adzharicus,0.0114792924474108
Rubus_deruyveri,0.0114650744803574
Rubus_macrothyrsus,0.0114650744803574
Rubus_rubritinctus,0.0114500772170853
Rubus_elegans,0.011457001252908
Rubus_dahmsianus,0.011457001252908
Rubus_sp._MS-2014l,0.0114468005483312
Rubus_dombrovicus,0.0114402528337107
Rubus_scheutzii,0.0114406168576989
Rubus_macgregorii,0.0114474383349695
Rubus_rubrisetulosus,0.0114507609539173
Rubus_buhnensis,0.0114507609539173
Rubus_acclivitatum,0.0114474838938775
Rubus_naruhashii,0.0114507837465514
Rubus_hantonensis,0.0114507837465514
Rubus_pervalidus,0.0114409353976927
Rubus_lamburnensis,0.0114409581512282
Rubus_cavatifolius,0.0114409581512282
Rubus_plus,0.0114677215007027
Rubus_contritidens,0.0114677215007027
Rubus_oreigenus,0.0114611498369822
Rubus_loretianus,0.0114611498369822
Rubus_polycarpiformis,0.0114429773849215
Rubus_semisetosus,0.0114318907919612
Rubus_flensburgensis,0.0114436157779487
Rubus_leucanthus,0.0114436157779487
Rubus_sachalinensis,0.0114563859912112
Rubus_parvipetalus,0.0114563859912112
Rubus_septem-fontium,0.011458517131553
Rubus_albulus,0.011458517131553
Rubus_miszczenkoi,0.0114498273091519
Rubus_cf._sumatranus_MR-2013,0.011456876146408
Rubus_neurophyllus,0.0114620458165566
Rubus_angustifrons,0.0114620458165566
Rubus_histrix,0.011446550783408
Rubus_barrandienicus,0.011457121239735
Rubus_dissociatus,0.011457121239735
Rubus_latisedes,0.0114588848808016
Rubus_peruncinatus,0.0114588848808016
Rubus_fuscidulus,0.0114523233380641
Rubus_eburovicensis,0.0114523233380641
Rubus_milesianus,0.0114472847700244
Rubus_bushii,0.0114589461746379
Rubus_tenuiarmatus,0.0114589461746379
Rubus_densifolius,0.0114523845617247
Rubus_fragarioides_var._pubescens,0.0114532349688127
Rubus_hilsianus,0.0114532349688127
Rubus_brachyacanthos,0.0114573050666121
Rubus_spectatus,0.0114573050666121
Rubus_adenanthoides,0.011458976821802
Rubus_ernestibolli,0.011458976821802
Rubus_sweginzowianus,0.0114507453324864
Rubus_wisconsinensis,0.0114408587019162
Rubus_valdespinosus,0.0114409198030588
Rubus_sivasicus,0.0114409198030588
Rubus_parlinii,0.0114338024747685
Rubus_insidiosus,0.0114338024747685
Rubus_emarginatus,0.0114272696175868
Rubus_flaccidus,0.0114272696175868
Rubus_baileyanus,0.0114195540258357
Rubus_hastiferus,0.0114432065540141
Rubus_subopacus,0.0114691436203742
Rubus_buescherianus,0.0114691436203742
Rubus_zhaogoshanensis,0.0114714707294418
Rubus_pseudopallidus,0.0114714707294418
Rubus_andrewsianus,0.0114625703271072
Rubus_moorei,0.0114592865051706
Rubus_brigantinus,0.0114592865051706
Rubus_crenulatus,0.0114527245026036
Rubus_eggersii,0.0114527245026036
Rubus_delavayi,0.0115069440902557
Rubus_intensior,0.0115234148906487
Rubus_gnarus,0.0115234148906487
Rubus_amiantinus,0.0115134990021347
Rubus_heterophyllus,0.0114938566322449
Rubus_rubriflorus,0.011480936899212
Rubus_gymnostylos,0.0114683215464561
Rubus_silesiacus,0.0114562834540196
Rubus_brachyodontus,0.0114584658436518
Rubus_grayanus,0.0114584658436518
Rubus_bonatianus,0.0114497248893295
Rubus_chlorocalyx,0.0114388215195355
Rubus_oreades,0.0114388215195355
Rubus_sinkoensis,0.0114333939523683
Rubus_cordatus,0.0114371861703944
Rubus_glanduliger,0.0114371861703944
Rubus_kletensis,0.0114439923021765
Rubus_harmandii,0.0114490366777098
Rubus_contiguus,0.0114490366777098
Rubus_dilatatus,0.0114339168744956
Rubus_sp._SERC-1076419310,0.011427383886623
Rubus_murrayi,0.011427383886623
Rubus_sp._E_MR-2013,0.0114423881939417
Rubus_lejeunei,0.0114423881939417
Rubus_neanias,0.0114307147526957
Rubus_aff._adenotrichos_PGGS-2007,0.0114204670079438
Rubus_intricatus,0.0114139493763297
Rubus_pernagaeus,0.0114144054011691
Rubus_oegacalyx,0.0114144054011691
Rubus_runssorensis,0.0114542412666522
Rubus_eifeliensis,0.0114542412666522
Rubus_ludwigii,0.011457444269865
Rubus_glandisepalus,0.011457444269865
Rubus_obornyanus,0.011447685039333
Rubus_gymnocaulus,0.011428526497295
Rubus_humulifolius,0.0114427727921242
Rubus_chloracanthus,0.0114427727921242
Rubus_porcii,0.0114314824061536
Rubus_sciocharis,0.0114678560972886
Rubus_trigonus,0.0114678560972886
Rubus_densipilus,0.0114553545465748
Rubus_stenopetalus,0.0114691821579809
Rubus_consobrinus,0.0114691821579809
Rubus_pfuhlianus,0.0114580011941243
Rubus_glareosus,0.0114487970451106
Rubus_chaetocalyx,0.0114455211089043
Rubus_hancinianus,0.0114455211089043
Rubus_auvoursianus,0.0114389748574946
Rubus_eriocarpus,0.0114389748574946
Rubus_apogaeus,0.0114679490830089
Rubus_cuneatiformis,0.0114679490830089
Rubus_dunensis,0.0114555401142685
Rubus_magnisepalus,0.0114489824004108
Rubus_tereticaulis,0.0114515333827893
Rubus_erythrocomos,0.0114515333827893
Rubus_tilioides,0.0114684065752966
Rubus_pilulifer,0.0114684065752966
Rubus_guttiferus,0.0114711020454961
Rubus_concolor,0.0114711020454961
Rubus_holerythros,0.0114830054260973
Rubus_cornubiensis,0.0114830054260973
Rubus_arnettinus,0.0114724502557978
Rubus_trichacanthos,0.0114658731728171
Rubus_sergii,0.0114658731728171
Rubus_pierrati,0.0114457063581444
Rubus_dichromophyllus,0.0114373394645124
Rubus_sordirosanthus,0.011434070080988
Rubus_delectus,0.011434070080988
Rubus_semiangustifractus,0.0114342549597337
Rubus_brunneri,0.0114342549597337
Rubus_bertramii,0.0114277215856228
Rubus_inclinis,0.0114277215856228
Rubus_suberectiformis,0.0114187390451642
Rubus_stellarcticus,0.0114187390451642
Rubus_sp._dis5,0.0114305105981549
Rubus_grewiifolius,0.0114305105981549
Rubus_hanesii,0.0114200594379062
Rubus_aromaticus,0.0114135422713494
Rubus_imitans,0.0114142018287832
Rubus_acutidens,0.0114142018287832
Rubus_balcanus,0.0114673619180504
Rubus_dravaenopolabicus,0.0114673619180504
Rubus_gulosus,0.0114705794475176
Rubus_euryphyllos,0.0114705794475176
Rubus_pseudostyriacus,0.0114640045087923
Rubus_vulgatius,0.011472993779765
Rubus_obsectifolius,0.011472993779765
Rubus_jinfoshanensis,0.0114664160737505
Rubus_beckeri,0.0114664160737505
Rubus_baronicus,0.011447812011424
Rubus_raunkiaeri,0.011447812011424
Rubus_subtruncatus,0.0114808323764
Rubus_urbionicus,0.0114872026699678
Rubus_cubitans,0.0114872026699678
Rubus_sieboldii,0.0114681129618768
Rubus_sp._4_MS-2014,0.0114558671677469
Rubus_vaniloquus,0.011449309079548
Rubus_pubescens,0.0114594532164058
Rubus_sendtneri,0.0114594532164058
Rubus_scidularum,0.0114943305471255
Rubus_segontii,0.0114943305471255
Rubus_styriacus,0.0115086489005071
Rubus_terribilis,0.0115086489005071
Rubus_venustulus,0.0114972590042051
Rubus_polybracteatus,0.0114877283597754
Rubus_scheffleri,0.0114844301094388
Rubus_doranus,0.011489003251325
Rubus_ochthodes,0.011489003251325
Rubus_temnostachys,0.0114778392872837
Rubus_incisus,0.0114791119847064
Rubus_iscanus,0.0114791119847064
Rubus_fuernrohrii,0.0114720036233092
Rubus_gyamdaensis,0.0114720036233092
Rubus_hylonomus,0.0114636345110108
Rubus_rudis,0.0114603500793938
Rubus_sprengeliusculus,0.0114603500793938
Rubus_bonus-henricus,0.011453488231441
Rubus_divexiramus,0.0115069651025855
Rubus_tholiformis,0.0115069651025855
Rubus_lucidus,0.0114938985614414
Rubus_warrenii,0.0114810205694925
Rubus_chingii,0.0114684885206828
Rubus_aequiparus,0.0114619159780918
Rubus_rosanthus,0.0114724707564838
Rubus_thurstonii,0.0114849968614237
Rubus_illecebrous,0.0114849968614237
Rubus_trinitatis,0.0114764264960223
Rubus_confinis,0.0114645674526495
Rubus_lidforssii,0.0114586325310095
Rubus_dasybotrys,0.0114586325310095
Rubus_stanneus,0.0114596407092535
Rubus_medius,0.0114596407092535
Rubus_leucanthemus,0.0114601448649062
Rubus_adenoleucus,0.0114601448649062
Rubus_intercurrens,0.0114603969593678
Rubus_erubescens,0.0114603969593678
Rubus_insulans,0.0114538336853307
Rubus_meracus,0.0114605860374925
Rubus_truncatifolius,0.0114605860374925
Rubus_cannabinus,0.0114606175511198
Rubus_weitenweberi,0.0114639179019822
Rubus_pericrispatus,0.0114639179019822
Rubus_mindanaensis,0.0114540225469487
Rubus_flexipes,0.011446781102832
Rubus_vagus,0.0114504321376228
Rubus_glossoides,0.0114504321376228
Rubus_barberi,0.0114402334104513
Rubus_glandithyrsos,0.0114406071454429
Rubus_fragaroides,0.0114406071454429
Rubus_austroslovacus,0.0114428996552695
Rubus_complanatispinus,0.0114484898464308
Rubus_hiraseanus,0.0114484898464308
Rubus_spinulatus,0.0114682830146327
Rubus_grandipaniculatus,0.0114682830146327
Rubus_oberdorferi,0.0114617107075214
Rubus_particeps,0.0114644647689545
Rubus_rotundifoliatus,0.0114644647689545
Rubus_grewiaefolius,0.0114452140859995
Rubus_christianseniorum,0.0114685735519994
Rubus_luzoniensis,0.0114685735519994
Rubus_scopulorum,0.0114567864185876
Rubus_sneydii,0.0114502272781691
Rubus_fraudulentus,0.0114502272781691
Rubus_ignoratus,0.0114811359728962
Rubus_coriifolius,0.0114811359728962
Rubus_subtercanens,0.0114687188262031
Rubus_amoeniflorus,0.0114621460197109
Rubus_aristisepalus,0.0114725283719879
Rubus_pseudoapetalus,0.0114764553235714
Rubus_multifidus,0.0114764553235714
Rubus_aff._praecox_MS-2014a,0.0114659511994656
Rubus_tygartensis,0.0114659511994656
Rubus_olympicus,0.0114505169013967
Rubus_strictellus,0.0114505169013967
Rubus_apetalus,0.0114472399810248
Rubus_spananthus,0.0114589349545301
Rubus_jamaicensis,0.0114589349545301
Rubus_cordifolius,0.0114506617185049
Rubus_sp._2_MS-2014,0.0114404026373927
Rubus_jelskii,0.0114330875797252
Rubus_pseudothyrsanthus,0.0114370328803854
Rubus_firmior,0.0114390065519675
Rubus_bombycinus,0.0114390065519675
Rubus_cf._caesius_MS-2014,0.0114265555392145
Rubus_parahebecarpus,0.0114265555392145
Rubus_landoltii,0.0114192443850961
Rubus_majusculus,0.0114192443850961
Rubus_paniculatus,0.0114547712436153
Rubus_polyadenes,0.0114609923184209
Rubus_hallandicus,0.0114609923184209
Rubus_leptobelus,0.0114423493329859
Rubus_ludensis,0.0114358067082229
Rubus_teretiusculus,0.0114358067082229
Rubus_coronatus,0.011443301708323
Rubus_tiliaefolius,0.011443301708323
Rubus_villulifer,0.0114325382007967
Rubus_bercheriensis,0.0114260067878425
Rubus_calycinoides,0.0114269564445477
Rubus_tauni,0.0114269564445477
Rubus_pumilus,0.0114137947057944
Rubus_senticosus,0.0114137947057944
Rubus_leptophyllus,0.0114073415177651
Rubus_eustephanos_var._glanduliger,0.0114194970718354
Rubus_domingensis,0.0114194970718354
Rubus_ferrofluvius,0.0114111002511916
Rubus_pirifolius,0.011417867243066
Rubus_aptatus,0.011417867243066
Rubus_solvensis,0.0114113525776262
Rubus_dilatatifolius,0.0114131067503419
Rubus_khasianus,0.0114209409062171
Rubus_benzonianus,0.0114209409062171
Rubus_perdigitatus,0.0114139840389562
Rubus_sempernitens,0.0114179935545662
Rubus_kofulvianus,0.0114179935545662
Rubus_playfairianus,0.0114546925714348
Rubus_sp._SERC-1076419311,0.0114546925714348
Rubus_purheckensis,0.0114481358276137
Rubus_glomicellus,0.0114481358276137
Rubus_obsectifrons,0.0114356498855031
Rubus_deamii,0.0114383147740258
Rubus_cinclidodictyus,0.0114383147740258
Rubus_floccosus,0.0114196865942288
Rubus_stormanicus,0.0114205333023547
Rubus_valdeproximus,0.0114205333023547
Rubus_eupilocarpus,0.0114140155950938
Rubus_bonapartei,0.0114140155950938
Rubus_muricola,0.0114180567113643
Rubus_whartoniae,0.0114229793620337
Rubus_rhytidophyllus,0.0114229793620337
Rubus_plexus,0.0114422002588338
Rubus_prestonensis,0.0114481397957614
Rubus_podophyllus,0.0114591603548093
Rubus_crassifolius,0.0114591603548093
Rubus_adenocladus,0.0114511118771933
Rubus_assimulatus,0.0114303396551569
Rubus_radulicaulis,0.0114323893821777
Rubus_hypomallos,0.0114323893821777
Rubus_bagnallianus,0.011425858139214
Rubus_sp._dis17,0.011425858139214
Rubus_chartaceus,0.0114205490985136
Rubus_clementis,0.0114242264943231
Rubus_lichuanensis,0.0114242264943231
Rubus_glomeratus,0.0114209646021631
Rubus_criniger,0.0114209646021631
Rubus_quineyi,0.0114144464027472
Rubus_rudifolius,0.0114144464027472
Rubus_mercieri,0.0114180882900253
Rubus_wolfredoi-wildpretii,0.0114180882900253
Rubus_neomalacus,0.0114197339758101
Rubus_sp._MS-2014d,0.0114197339758101
Rubus_huangpingensis,0.0114115733724106
Rubus_sp._mic5,0.0114017834351302
Rubus_stimulans,0.011401814923842
Rubus_liebmannii,0.011401814923842
Geum_riojense,0.0241442773382443
Geum_hortigenum,0.0246325972315293
Geum_constrictohirtistylis,0.0247772832486149
Geum_iranicum,0.0247772832486149
Geum_hirtigenum_borb,0.024746625541091
Geum_rubrifolium,0.0247591887524932
Geum_hybridum,0.0247654751429181
Geum_latilobum,0.0247654751429181
Geum_lyratum,0.0246715132006054
Geum_omeiense,0.0248341263777341
Geum_glaciale,0.0450137927457819
Geum_calthifolium,0.0450137927457819
Geum_elatum,0.0339896367901626
Geum_speciosum,0.0433743036890778
Geum_heterocarpum,0.0433743036890778
Geum_bulgaricum,0.029079388480771
Geum_waldsteiniae,0.024886190951569
Geum_kokanicum,0.0250834427873841
Geum_canadense,0.0250834427873841
Geum_macrophyllum,0.0250216873341525
Geum_jankae,0.024961235399797
Geum_camtschaticum,0.0249301210687699
Geum_borisii,0.0249301210687699
Geum_pyrenaicum,0.0248491311538125
Geum_boliviense,0.0248182954998181
Geum_billieti,0.0248182954998181
Geum_teszlense,0.0247427986612578
Geum_henryi,0.0247952189346742
Geum_rivale-urbanum,0.0247952189346742
Geum_chilense,0.0247572732212411
Geum_borisii,0.024683399104893
Geum_oregonense,0.024683399104893
Geum_rhodopeum,0.0246259462487589
Geum_spurium,0.0247228442719035
Geum_divergens,0.0247228442719035
Geum_meinshausenii,0.0246923210515001
Geum_coccineum,0.0246923210515001
Geum_magellanicum,0.0246377882778088
Geum_velenovskyi_borb,0.0245871737853606
Geum_pusillum,0.0245871737853606
